epoch, batch, loss, loss_bader, loss_e, bader_mae, bader_rmse, e_mae, e_rmse
   41,    80,          0.80137,          0.80078,       0.00058773,          0.80078,           1.3266,           35.886,           44.855
   41,    81,          0.30601,          0.30454,        0.0014784,          0.30454,          0.43349,           50.511,           67.185
   41,    82,          0.63849,           0.6369,        0.0015871,           0.6369,           1.9002,           124.48,              163
   41,    83,          0.26162,           0.2608,       0.00082029,           0.2608,          0.45323,           41.293,           70.873
   41,    84,          0.39903,          0.39789,        0.0011378,          0.39789,          0.57909,           62.729,            94.85
   41,    85,          0.31793,          0.31766,       0.00027478,          0.31766,           0.5402,           32.249,           39.037
   41,    86,          0.23432,          0.23408,        0.0002444,          0.23408,          0.40627,           17.887,           26.103
   41,    87,          0.40422,          0.40398,       0.00024178,          0.40398,          0.69641,           37.671,           54.298
   41,    88,          0.70897,          0.70854,       0.00043035,          0.70854,           2.3174,           39.127,           47.161
   41,    89,          0.34157,          0.34048,        0.0010846,          0.34048,          0.55537,           77.632,           105.09
   41,    90,          0.62407,          0.62324,       0.00083207,          0.62324,           1.1139,            68.56,           107.95
   41,    91,          0.59207,          0.59138,       0.00068455,          0.59138,            1.034,           124.68,           141.57
   41,    92,           0.3137,          0.31242,        0.0012821,          0.31242,          0.45968,           104.53,           132.44
   41,    93,          0.33367,          0.33303,       0.00063556,          0.33303,          0.52544,           54.749,           81.201
   41,    94,           2.0778,           2.0771,       0.00069826,           2.0771,           4.2032,           31.375,           56.005
   41,    95,          0.86968,          0.86884,       0.00084053,          0.86884,           2.0487,           82.975,           127.26
   41,    96,          0.77297,          0.77127,         0.001697,          0.77127,           1.9677,           162.51,           294.06
   41,    97,          0.34558,          0.34476,        0.0008169,          0.34476,          0.64066,           32.745,           43.375
   41,    98,          0.30716,          0.30707,       9.0616e-05,          0.30707,          0.37722,           23.391,           35.305
   41,    99,          0.54053,          0.54031,       0.00021916,          0.54031,           1.6739,           39.595,           73.369
   41,   100,          0.38835,          0.38773,        0.0006143,          0.38773,          0.63236,           42.464,           65.453
   41,   101,          0.25627,          0.25525,        0.0010286,          0.25525,          0.41305,           41.395,           53.378
   41,   102,          0.68303,          0.68239,        0.0006406,          0.68239,           1.0544,           55.547,            73.56
   41,   103,          0.34659,          0.34595,       0.00063863,          0.34595,          0.63367,           35.197,           41.867
   41,   104,           0.2782,          0.27805,       0.00014712,          0.27805,          0.37336,           38.261,            56.66
   41,   105,           1.0357,           1.0353,       0.00043041,           1.0353,           2.0574,           25.192,           31.891
   41,   106,           0.5356,          0.53528,       0.00031575,          0.53528,          0.89474,           10.839,           12.551
   41,   107,          0.22987,          0.22839,        0.0014809,          0.22839,          0.33441,           53.445,           66.493
   41,   108,          0.33743,          0.33631,        0.0011177,          0.33631,          0.48565,           42.872,           48.317
   41,   109,          0.28449,          0.28139,        0.0030964,          0.28139,          0.72571,           130.35,              216
   41,   110,           1.0621,           1.0612,       0.00093965,           1.0612,            1.722,           28.318,           33.752
   41,   111,          0.50105,          0.50044,       0.00061452,          0.50044,          0.88384,           34.344,           50.439
   41,   112,          0.57614,          0.57547,       0.00067492,          0.57547,           1.9164,           25.372,            28.19
   42,     1,          0.58832,          0.58826,       5.9245e-05,          0.58826,           1.0116,           14.638,           21.649
   42,     2,          0.43618,          0.43591,       0.00026939,          0.43591,          0.65949,           17.887,           20.485
   42,     3,          0.38873,          0.38791,       0.00081804,          0.38791,          0.46124,           19.749,           24.052
   42,     4,          0.29168,          0.29061,        0.0010694,          0.29061,          0.51598,           144.52,            234.8
   42,     5,           0.2578,          0.25717,       0.00062855,          0.25717,          0.41002,           42.206,           65.057
   42,     6,          0.45758,          0.45661,       0.00097277,          0.45661,          0.64534,           129.61,           183.97
   42,     7,          0.31119,          0.31013,        0.0010601,          0.31013,          0.44699,           43.184,           55.167
   42,     8,           1.0296,           1.0292,       0.00040434,           1.0292,           3.0419,           51.938,           80.095
   42,     9,           0.5814,           0.5809,       0.00050492,           0.5809,          0.87415,           69.106,           99.307
   42,    10,          0.28766,           0.2862,        0.0014539,          0.28621,          0.41633,           31.401,           37.863
   42,    11,          0.33021,             0.33,       0.00021139,             0.33,          0.56081,           30.353,           38.661
   42,    12,          0.41124,          0.40921,        0.0020279,          0.40921,          0.58885,           105.73,            175.9
   42,    13,          0.32138,          0.31773,         0.003644,          0.31773,          0.41116,           124.36,           193.99
   42,    14,          0.45764,          0.45686,       0.00078198,          0.45686,          0.85904,           52.492,           88.875
   42,    15,          0.47175,           0.4703,        0.0014532,           0.4703,           1.4047,           146.14,           242.01
   42,    16,          0.58378,          0.58322,       0.00055603,          0.58322,          0.71889,           29.849,           33.725
   42,    17,          0.37282,          0.37129,        0.0015219,          0.37129,          0.54078,            65.29,           99.398
   42,    18,          0.38798,          0.38703,       0.00095088,          0.38703,          0.59519,           55.025,           78.007
   42,    19,          0.22265,          0.22089,        0.0017585,          0.22089,          0.44391,           87.884,           139.52
   42,    20,          0.26611,          0.26535,       0.00075517,          0.26535,          0.37813,           52.421,           57.873
   42,    21,           1.6002,           1.5999,       0.00024547,           1.5999,           3.2425,           48.192,           81.874
   42,    22,           0.3412,          0.33986,        0.0013372,          0.33986,          0.53352,           102.24,           162.75
   42,    23,           0.2251,          0.22455,       0.00055125,          0.22455,          0.40983,           55.531,           73.427
   42,    24,          0.44639,          0.44475,        0.0016475,          0.44475,          0.95678,           74.396,           109.16
   42,    25,          0.78879,          0.78805,       0.00073654,          0.78805,           2.4045,           23.553,           26.982
   42,    26,          0.57529,          0.57467,       0.00061723,          0.57467,           2.0511,            54.94,           77.948
   42,    27,          0.22947,          0.22898,       0.00049745,          0.22898,          0.38233,           47.183,            55.83
   42,    28,           0.3678,          0.36734,       0.00046393,          0.36734,           0.6484,           63.479,           108.46
   42,    29,          0.88031,          0.87934,       0.00097185,          0.87934,           1.4775,           54.999,           60.016
   42,    30,           1.2096,           1.2091,       0.00051045,           1.2091,           2.1289,           18.935,            24.28
   42,    31,          0.19473,          0.19456,       0.00017027,          0.19456,          0.34422,           15.999,           25.392
   42,    32,          0.34364,          0.34304,       0.00060743,          0.34304,           0.5869,           22.712,           24.875
   42,    33,          0.23143,          0.23077,       0.00065477,          0.23077,          0.29324,           42.397,           48.118
   42,    34,          0.24146,          0.23698,        0.0044802,          0.23698,          0.36172,            249.5,           357.91
   42,    35,          0.20967,          0.20911,       0.00055931,          0.20911,          0.30536,           41.714,           60.559
   42,    36,          0.54246,           0.5423,       0.00016481,           0.5423,           1.7151,           20.321,           25.699
   42,    37,          0.36098,          0.35996,        0.0010194,          0.35996,          0.55429,           60.373,           68.517
   42,    38,          0.62905,          0.62885,       0.00019163,          0.62885,           2.0121,           46.941,           73.743
   42,    39,          0.28871,           0.2881,       0.00060985,           0.2881,          0.39838,           98.445,           131.85
   42,    40,          0.37432,          0.37322,        0.0010987,          0.37322,          0.58789,           80.322,           92.739
   42,    41,          0.25251,           0.2515,        0.0010074,           0.2515,          0.37104,           69.184,           87.605
   42,    42,          0.70822,          0.70757,       0.00064762,          0.70757,           1.2217,           7.2599,           8.3315
   42,    43,          0.40015,           0.3988,        0.0013536,           0.3988,          0.72572,           31.256,           32.262
   42,    44,          0.36371,          0.36306,       0.00065008,          0.36306,          0.43058,           31.434,           34.736
   42,    45,          0.12699,          0.12589,        0.0010939,          0.12589,          0.17694,           64.753,           73.979
   42,    46,          0.22636,          0.22583,       0.00052731,          0.22583,           0.5064,           114.08,           128.44
   42,    47,          0.30098,          0.30053,       0.00044505,          0.30053,          0.54216,           52.205,           87.027
   42,    48,          0.23905,          0.23711,        0.0019392,          0.23711,          0.36375,           88.947,           138.23
   42,    49,           0.1438,          0.14275,        0.0010504,          0.14275,          0.18313,            69.15,            84.53
   42,    50,          0.27846,          0.27803,       0.00042935,          0.27803,          0.37749,           65.893,           88.239
   42,    51,          0.63198,          0.63083,         0.001148,          0.63083,          0.92671,           22.746,           39.366
   42,    52,          0.62797,          0.62726,       0.00070976,          0.62726,           2.2652,           59.936,           79.529
   42,    53,          0.67905,          0.67731,        0.0017447,          0.67731,           1.9218,           69.936,           81.737
   42,    54,          0.16298,          0.16122,        0.0017673,          0.16122,           0.2312,           189.51,           354.42
   42,    55,          0.25824,           0.2578,       0.00044165,           0.2578,          0.38623,            49.13,           82.955
   42,    56,          0.27272,          0.27172,        0.0010031,          0.27172,          0.47921,           77.859,           89.216
   42,    57,          0.20256,          0.20118,        0.0013798,          0.20118,          0.24731,           85.734,           117.11
   42,    58,          0.30181,          0.30108,       0.00072979,          0.30108,          0.43392,           60.163,           78.001
   42,    59,          0.43327,          0.43178,        0.0014945,          0.43178,           0.6437,           65.093,           86.158
   42,    60,          0.20295,          0.20258,       0.00037769,          0.20258,          0.28253,           15.714,           17.294
   42,    61,          0.39632,          0.39516,        0.0011606,          0.39516,          0.72311,           69.257,            103.7
   42,    62,          0.33847,          0.33765,       0.00082689,          0.33765,          0.48149,           81.409,           106.14
   42,    63,          0.50534,          0.50455,       0.00079512,          0.50455,           0.7264,           31.484,           48.828
   42,    64,          0.74904,          0.74889,       0.00014706,          0.74889,           1.5441,           22.173,           37.609
   42,    65,          0.26357,          0.26312,        0.0004505,          0.26312,            0.318,           35.488,           46.815
   42,    66,          0.25791,          0.25722,       0.00068659,          0.25722,          0.39329,           53.587,           66.342
   42,    67,          0.45093,          0.45012,        0.0008088,          0.45012,          0.59455,           24.982,           28.409
   42,    68,          0.33796,          0.33753,       0.00043019,          0.33753,          0.53789,           49.752,           72.083
   42,    69,          0.29983,          0.29899,       0.00084416,          0.29899,          0.42096,           76.868,           108.31
   42,    70,          0.36241,          0.36226,       0.00014596,          0.36226,          0.66001,           23.438,           33.314
   42,    71,          0.39191,          0.39087,         0.001036,          0.39087,          0.65988,           31.578,           38.211
   42,    72,          0.22242,          0.22088,        0.0015418,          0.22088,          0.39951,           69.257,           78.808
   42,    73,          0.27409,          0.27368,       0.00040406,          0.27368,          0.30395,           37.632,           69.101
   42,    74,          0.52975,          0.52935,       0.00040165,          0.52935,           1.5446,           48.757,           68.149
   42,    75,          0.29742,          0.29668,        0.0007349,          0.29668,          0.36556,            39.35,           51.224
   42,    76,           0.4994,          0.49842,       0.00097748,          0.49842,          0.73407,           67.046,           78.691
   42,    77,          0.59627,           0.5962,       7.0129e-05,           0.5962,            2.312,           24.592,            45.26
   42,    78,          0.29431,          0.29388,       0.00043699,          0.29388,          0.35556,           38.501,           51.351
   42,    79,           0.5459,          0.54511,       0.00078886,          0.54511,           1.0364,           21.873,           27.415
   42,    80,          0.50782,          0.50718,        0.0006421,          0.50718,          0.63623,           90.024,           122.23
   42,    81,          0.68528,           0.6845,       0.00078264,           0.6845,           2.1158,           49.839,           82.379
   42,    82,          0.27648,          0.27585,       0.00063008,          0.27585,           0.4868,           37.159,           50.626
   42,    83,          0.49316,          0.49176,        0.0013962,          0.49176,          0.58364,           164.57,           264.52
   42,    84,          0.26661,          0.26572,       0.00088369,          0.26572,           0.4572,           54.482,           75.166
   42,    85,          0.31108,          0.31023,       0.00085399,          0.31023,          0.48049,           66.046,           81.271
   42,    86,          0.74773,          0.74748,        0.0002565,          0.74748,           2.0662,           37.871,           64.426
   42,    87,          0.55967,          0.55888,       0.00079067,          0.55888,           1.5843,           109.53,           150.79
   42,    88,          0.49677,          0.49604,       0.00073601,          0.49604,          0.81653,           28.134,           28.724
   42,    89,          0.46076,          0.46018,       0.00057646,          0.46018,          0.68491,           28.706,           42.061
   42,    90,          0.19896,          0.19774,        0.0012174,          0.19774,          0.31897,           206.94,           350.96
   42,    91,          0.67265,          0.67231,        0.0003392,          0.67231,           2.2234,           28.693,           34.615
   42,    92,          0.21249,          0.21199,       0.00049584,          0.21199,          0.33279,           60.842,           86.282
   42,    93,          0.48697,          0.48629,       0.00067539,          0.48629,          0.87083,           20.276,            25.08
   42,    94,          0.48098,          0.48023,       0.00074459,          0.48023,          0.80912,            96.49,           118.35
   42,    95,          0.36633,          0.36558,       0.00074939,          0.36558,          0.57566,           33.033,           36.381
   42,    96,          0.47402,          0.47354,       0.00048612,          0.47354,          0.84527,           124.87,           175.21
   42,    97,          0.55443,          0.55371,       0.00072615,          0.55371,          0.81291,           135.96,           198.85
   42,    98,          0.43507,          0.43482,       0.00024655,          0.43482,          0.69131,           70.765,           104.12
   42,    99,          0.69752,          0.69674,       0.00077938,          0.69674,           1.8631,           15.205,           16.037
   42,   100,          0.48743,            0.486,        0.0014343,            0.486,          0.94048,           58.287,            101.1
   42,   101,          0.46007,          0.45969,       0.00038117,          0.45969,          0.71451,           63.867,           79.811
   42,   102,           1.4865,           1.4836,        0.0028836,           1.4836,           2.9019,           121.58,           189.78
   42,   103,          0.69209,           0.6911,       0.00099146,           0.6911,           1.7791,           45.772,           55.904
   42,   104,          0.29652,          0.29587,       0.00064466,          0.29587,          0.46889,           30.138,           34.586
   42,   105,          0.73917,           0.7383,       0.00087229,           0.7383,            1.964,           98.506,           188.21
   42,   106,          0.83366,            0.833,       0.00066361,            0.833,           1.2964,           48.855,           72.334
   42,   107,          0.30107,          0.30066,       0.00041193,          0.30066,          0.34638,           45.342,           84.028
   42,   108,          0.47314,          0.47238,        0.0007642,          0.47238,          0.59984,           84.387,           111.83
   42,   109,           0.1207,          0.11896,        0.0017394,          0.11896,          0.20422,           91.442,           118.05
   42,   110,          0.33761,          0.33733,       0.00027678,          0.33733,          0.48843,           36.839,           48.782
   42,   111,          0.27728,          0.27691,       0.00037432,          0.27691,          0.35011,           22.223,           33.203
   42,   112,          0.73767,          0.73657,        0.0011032,          0.73657,           1.4464,           31.993,           34.637
   43,     1,          0.24614,          0.24485,        0.0012825,          0.24485,          0.35708,           26.082,           40.533
   43,     2,          0.36966,          0.36893,       0.00072296,          0.36893,          0.49987,           62.131,           73.566
   43,     3,          0.29137,           0.2908,       0.00057208,           0.2908,           0.6815,           54.231,           76.761
   43,     4,            1.055,           1.0536,        0.0014777,           1.0536,           3.0661,           85.422,           118.85
   43,     5,          0.36586,          0.36531,        0.0005515,          0.36531,          0.70965,            65.41,           108.19
   43,     6,          0.34751,          0.34633,        0.0011851,          0.34633,          0.52225,           43.871,           61.717
   43,     7,          0.52846,          0.52775,       0.00070651,          0.52775,          0.94093,           92.345,            172.6
   43,     8,          0.52609,          0.52574,       0.00034965,          0.52574,          0.89206,           12.709,           14.936
   43,     9,          0.49832,          0.49773,       0.00059269,          0.49773,          0.65827,           26.063,           34.852
   43,    10,          0.36037,           0.3587,        0.0016664,           0.3587,          0.43787,           108.58,           153.15
   43,    11,          0.87469,          0.87444,       0.00024666,          0.87444,           1.0034,           29.571,            42.23
   43,    12,          0.21414,          0.21335,       0.00078448,          0.21335,          0.31133,           88.911,           117.54
   43,    13,          0.53601,          0.53561,       0.00039439,          0.53561,           1.7201,           18.767,           23.171
   43,    14,           0.2141,          0.21306,        0.0010409,          0.21306,          0.33319,           90.394,           145.34
   43,    15,          0.40573,          0.40501,       0.00071836,          0.40501,          0.52379,            83.26,           109.91
   43,    16,          0.25379,          0.25336,       0.00043201,          0.25336,          0.41624,           68.403,           83.167
   43,    17,          0.26923,          0.26876,       0.00047057,          0.26876,          0.37773,           71.086,           101.12
   43,    18,          0.61885,          0.61816,        0.0006911,          0.61816,           1.1046,           74.912,           94.197
   43,    19,          0.41758,          0.41654,        0.0010365,          0.41654,          0.63263,           87.376,           127.24
   43,    20,          0.42911,          0.42881,       0.00029631,          0.42881,          0.68372,           71.787,           119.18
   43,    21,          0.63135,            0.631,       0.00034863,            0.631,          0.96027,           46.419,           70.714
   43,    22,          0.71988,          0.71953,       0.00034903,          0.71953,           2.2521,           22.933,           31.396
   43,    23,          0.31209,          0.31138,       0.00071004,          0.31138,          0.49797,           67.223,           94.538
   43,    24,           0.3884,          0.38713,        0.0012696,          0.38713,          0.48711,           49.363,           75.194
   43,    25,          0.49032,          0.48991,       0.00040432,          0.48991,          0.71699,           24.145,           41.126
   43,    26,          0.37968,          0.37916,       0.00052025,          0.37916,          0.55992,           38.465,           55.584
   43,    27,          0.28021,          0.27974,       0.00046997,          0.27974,          0.48055,           29.926,           34.723
   43,    28,          0.99167,          0.99128,       0.00039685,          0.99128,            1.264,           21.644,           24.391
   43,    29,          0.41525,          0.41456,       0.00069003,          0.41456,          0.53029,            78.58,            100.6
   43,    30,          0.46246,          0.46194,       0.00052167,          0.46194,          0.59832,           40.199,           52.998
   43,    31,          0.31326,          0.31265,       0.00060472,          0.31265,          0.47564,           28.521,           39.446
   43,    32,          0.67699,           0.6764,       0.00059093,           0.6764,          0.78701,           60.287,           90.814
   43,    33,           1.0132,           1.0127,       0.00047582,           1.0127,           2.2369,           79.679,           132.95
   43,    34,          0.62228,          0.62023,        0.0020552,          0.62023,           1.9382,           89.646,           157.81
   43,    35,          0.46157,          0.46144,       0.00013255,          0.46144,          0.63273,           17.691,           29.303
   43,    36,          0.37165,          0.37068,       0.00097584,          0.37068,          0.52312,            58.32,           73.189
   43,    37,          0.49548,           0.4946,        0.0008791,           0.4946,          0.62352,           55.206,           85.845
   43,    38,           0.5251,           0.5241,       0.00099823,           0.5241,          0.63306,            81.16,           101.03
   43,    39,          0.86651,          0.86505,        0.0014625,          0.86505,           2.1378,           58.986,           80.293
   43,    40,          0.78737,          0.78664,       0.00072458,          0.78664,           2.0788,           37.033,            50.36
   43,    41,          0.91323,          0.91254,       0.00068392,          0.91254,           2.5733,           45.301,           56.975
   43,    42,          0.38456,          0.38303,        0.0015328,          0.38303,          0.45253,           57.852,           87.134
   43,    43,          0.59402,          0.59337,       0.00064873,          0.59337,           1.7378,           46.678,           53.497
   43,    44,            1.796,           1.7953,       0.00066326,           1.7953,            4.305,           17.845,           23.875
   43,    45,          0.46668,          0.46597,       0.00070886,          0.46597,          0.73462,           151.18,           195.95
   43,    46,          0.51915,          0.51869,       0.00045758,          0.51869,          0.72058,           21.313,            24.58
   43,    47,          0.59955,          0.59921,       0.00034427,          0.59921,           0.9922,           70.619,            101.1
   43,    48,          0.31132,          0.31111,       0.00020591,          0.31111,          0.40679,           50.787,            71.31
   43,    49,          0.24063,          0.23957,        0.0010659,          0.23957,          0.36001,           85.731,           114.97
   43,    50,          0.43382,          0.43291,       0.00091088,          0.43291,           0.6325,           62.281,           79.015
   43,    51,          0.60504,          0.60479,       0.00025075,          0.60479,           1.0009,           19.312,           26.195
   43,    52,          0.24664,          0.24589,       0.00075515,          0.24589,          0.33098,           90.926,           131.32
   43,    53,          0.38297,          0.38268,       0.00029049,          0.38268,          0.62856,           22.055,           31.548
   43,    54,          0.83906,          0.83784,        0.0012178,          0.83784,           1.2707,           33.151,           39.067
   43,    55,          0.57991,          0.57761,        0.0022972,          0.57761,          0.85604,           91.151,           144.73
   43,    56,           0.6906,          0.69023,       0.00036523,          0.69023,           1.1063,            65.09,           92.663
   43,    57,          0.39109,          0.39069,       0.00040605,          0.39069,          0.59305,           31.141,           40.142
   43,    58,          0.26748,          0.26581,         0.001675,          0.26581,          0.48999,            28.15,           29.361
   43,    59,          0.25401,           0.2535,       0.00051235,           0.2535,          0.37792,           50.396,           72.398
   43,    60,          0.20591,          0.20579,       0.00011747,          0.20579,          0.33033,           18.733,           23.596
   43,    61,          0.82438,           0.8238,       0.00057988,           0.8238,           2.1793,           43.471,           72.923
   43,    62,          0.55598,          0.55535,       0.00062894,          0.55535,          0.71139,           62.953,           72.299
   43,    63,          0.61015,          0.60973,       0.00042274,          0.60973,          0.95694,           84.882,           145.85
   43,    64,          0.21407,           0.2128,        0.0012754,           0.2128,          0.35706,           78.062,           93.441
   43,    65,          0.40636,          0.40456,        0.0017994,          0.40456,          0.53115,           142.37,            203.6
   43,    66,          0.17977,          0.17886,       0.00090111,          0.17886,          0.20926,           58.875,            70.53
   43,    67,          0.32802,          0.32721,       0.00080272,          0.32721,          0.47912,           50.238,           60.971
   43,    68,          0.84661,          0.84591,       0.00069708,          0.84591,           2.2575,           61.499,           94.651
   43,    69,          0.34595,          0.34553,       0.00041284,          0.34553,          0.52393,           96.999,           116.76
   43,    70,          0.61688,          0.61619,       0.00068787,          0.61619,           1.4709,           19.394,           21.818
   43,    71,          0.44811,          0.44647,        0.0016359,          0.44647,          0.58284,           127.42,           234.55
   43,    72,          0.58545,          0.58424,        0.0012091,          0.58424,          0.75835,           99.658,           131.83
   43,    73,          0.28015,          0.27814,        0.0020107,          0.27814,          0.43374,           91.048,           123.92
   43,    74,          0.46042,          0.45826,         0.002159,          0.45826,          0.92253,           258.74,           392.43
   43,    75,          0.17203,          0.17187,       0.00015788,          0.17187,          0.21654,           24.246,           35.889
   43,    76,           0.6074,          0.60694,       0.00045287,          0.60694,           1.9966,           53.886,           82.425
   43,    77,          0.35097,          0.35033,       0.00064195,          0.35033,          0.81987,           37.873,           49.643
   43,    78,           4.2367,            4.236,       0.00069759,            4.236,           6.3549,           11.178,           13.904
   43,    79,          0.36423,          0.36376,       0.00046602,          0.36376,          0.74286,           86.263,           141.14
   43,    80,          0.25868,          0.25793,       0.00075001,          0.25793,          0.34151,           85.919,            109.9
   43,    81,          0.55242,          0.55133,        0.0010973,          0.55133,           1.0954,           147.94,           253.85
   43,    82,          0.23474,          0.23412,       0.00062675,          0.23412,          0.30029,           84.563,           92.143
   43,    83,          0.52295,          0.52104,        0.0019096,          0.52104,          0.92126,           81.596,           98.918
   43,    84,          0.31592,          0.31493,        0.0009844,          0.31493,          0.53899,           56.349,            75.04
   43,    85,          0.65311,          0.65151,        0.0015978,          0.65151,           1.1927,           65.547,           77.222
   43,    86,           0.2179,          0.21747,        0.0004222,          0.21747,          0.36568,            59.58,           112.76
   43,    87,          0.36739,          0.36611,        0.0012827,          0.36611,          0.71763,           48.039,           66.118
   43,    88,          0.21612,          0.21482,         0.001299,          0.21482,          0.28726,            164.6,           273.16
   43,    89,          0.25897,          0.25867,       0.00029277,          0.25867,          0.41021,           39.378,           65.636
   43,    90,          0.38591,          0.38504,       0.00086998,          0.38504,          0.59041,           59.527,           74.475
   43,    91,          0.31257,          0.31129,        0.0012722,          0.31129,          0.61489,           64.169,           80.117
   43,    92,          0.26031,          0.25888,        0.0014299,          0.25888,          0.34917,           56.924,           69.023
   43,    93,          0.31093,          0.31041,       0.00051635,          0.31041,          0.40296,           21.507,           28.934
   43,    94,          0.24092,          0.24052,       0.00040512,          0.24052,          0.34829,           15.952,           19.585
   43,    95,          0.18489,           0.1837,        0.0011851,           0.1837,          0.37837,           64.916,           75.626
   43,    96,          0.84212,          0.84022,        0.0018968,          0.84022,           2.7393,           38.095,           61.952
   43,    97,           0.3045,          0.30363,       0.00087355,          0.30363,          0.41424,            15.19,           19.071
   43,    98,          0.24722,          0.24713,       9.4245e-05,          0.24713,          0.32834,           22.911,           32.318
   43,    99,          0.68455,           0.6835,        0.0010519,           0.6835,           1.1114,           41.786,           46.204
   43,   100,          0.30201,          0.30109,       0.00091919,          0.30109,          0.39722,           66.323,           80.165
   43,   101,           0.3464,          0.34594,       0.00045409,          0.34594,          0.40271,           44.172,           59.618
   43,   102,          0.25269,          0.24948,        0.0032153,          0.24948,          0.31175,           107.48,           192.89
   43,   103,           0.4358,          0.43544,       0.00036743,          0.43544,          0.80733,           34.304,           45.682
   43,   104,           0.2312,          0.23072,       0.00048356,          0.23072,          0.32254,           60.482,           104.44
   43,   105,          0.45696,           0.4562,       0.00076109,           0.4562,          0.60839,           64.945,           102.88
   43,   106,          0.27571,          0.27498,       0.00073727,          0.27498,          0.42126,           82.141,           155.61
   43,   107,           0.9184,          0.91818,       0.00021484,          0.91818,           2.7777,           19.572,           22.624
   43,   108,          0.47269,          0.47025,         0.002437,          0.47025,          0.89919,           152.77,           304.15
   43,   109,          0.35203,          0.35024,        0.0017938,          0.35024,          0.68663,           65.142,           94.398
   43,   110,          0.88054,          0.87965,        0.0008874,          0.87965,           2.0585,           53.281,           63.756
   43,   111,          0.24562,          0.24516,       0.00045258,          0.24516,          0.37979,           22.806,           27.208
   43,   112,          0.75142,          0.75107,       0.00034319,          0.75107,           2.0148,           31.319,           40.447
   44,     1,          0.26374,          0.26228,        0.0014563,          0.26228,          0.31393,           118.57,           134.71
   44,     2,           0.2718,          0.26895,        0.0028493,          0.26895,          0.46112,           75.294,           115.76
   44,     3,          0.29011,          0.28925,       0.00086271,          0.28925,           0.3817,           61.949,           77.301
   44,     4,          0.49192,          0.49136,       0.00056867,          0.49136,          0.65105,           71.608,           104.98
   44,     5,          0.23056,          0.22832,        0.0022354,          0.22832,          0.41034,           145.49,           288.87
   44,     6,          0.40039,           0.3997,        0.0006839,           0.3997,          0.79227,           46.817,           64.695
   44,     7,           1.3288,           1.3278,        0.0010176,           1.3278,           3.3817,           34.871,           43.337
   44,     8,          0.46012,          0.45895,        0.0011671,          0.45895,           0.5402,           88.724,           106.64
   44,     9,          0.33772,          0.33686,       0.00086641,          0.33686,          0.39716,           55.183,           74.318
   44,    10,          0.64469,          0.64417,       0.00051999,          0.64417,          0.96732,           20.693,           23.511
   44,    11,          0.79061,          0.78991,       0.00069593,          0.78991,           2.0233,           51.058,           69.776
   44,    12,          0.25099,          0.25008,       0.00091573,          0.25008,          0.33152,            17.64,           18.256
   44,    13,          0.25967,          0.25916,       0.00051533,          0.25916,          0.41525,           85.613,           134.43
   44,    14,          0.31424,           0.3137,       0.00053316,           0.3137,           0.4327,           22.322,           24.726
   44,    15,          0.25628,          0.25432,        0.0019518,          0.25432,           0.3642,           57.277,           75.023
   44,    16,           0.3688,          0.36837,       0.00042553,          0.36837,          0.79534,           13.354,           16.451
   44,    17,          0.30765,          0.30624,        0.0014149,          0.30624,          0.42436,           70.921,           114.02
   44,    18,          0.37805,          0.37685,        0.0012022,          0.37685,          0.54032,           157.45,           276.74
   44,    19,          0.30035,          0.29992,       0.00042646,          0.29992,          0.37238,           82.447,           95.047
   44,    20,          0.49718,          0.49669,       0.00048736,          0.49669,          0.89472,           21.901,           31.115
   44,    21,          0.51893,          0.51783,         0.001094,          0.51783,          0.71714,           61.542,           98.189
   44,    22,          0.35479,          0.35195,        0.0028442,          0.35195,          0.51604,            123.6,           161.39
   44,    23,          0.70846,          0.70706,        0.0014047,          0.70706,           1.0524,           51.107,           61.788
   44,    24,          0.28015,          0.27948,       0.00066378,          0.27948,          0.49614,           90.648,           149.09
   44,    25,          0.32486,          0.32407,       0.00078948,          0.32407,          0.36579,           60.714,           75.262
   44,    26,          0.24134,          0.24102,       0.00031908,          0.24102,          0.45188,           24.908,           25.926
   44,    27,          0.42927,          0.42886,       0.00041163,          0.42886,          0.54875,           40.104,           47.794
   44,    28,          0.23844,          0.23774,       0.00070156,          0.23774,          0.39285,           80.872,           138.02
   44,    29,          0.40917,          0.40803,        0.0011318,          0.40803,           1.4385,           177.85,           358.55
   44,    30,          0.33708,          0.33644,        0.0006432,          0.33644,          0.68532,           26.758,           29.173
   44,    31,          0.37161,          0.37112,       0.00048445,          0.37112,          0.44391,           45.364,           52.917
   44,    32,          0.37575,          0.37458,        0.0011752,          0.37458,          0.75252,           180.46,           313.53
   44,    33,          0.18161,          0.18047,        0.0011464,          0.18047,           0.2798,           78.231,           112.11
   44,    34,          0.24742,          0.24718,       0.00023832,          0.24718,          0.43844,           30.285,           61.395
   44,    35,          0.20116,          0.20025,       0.00091289,          0.20025,          0.24448,           24.897,           32.899
   44,    36,          0.24026,          0.23883,          0.00143,          0.23883,          0.41908,           41.011,           51.312
   44,    37,          0.40096,          0.40004,        0.0009206,          0.40004,          0.58625,           31.274,           34.558
   44,    38,          0.91301,          0.91271,       0.00029577,          0.91271,           2.1583,           62.615,           109.77
   44,    39,          0.38988,          0.38827,        0.0016123,          0.38827,          0.65112,           125.06,           218.75
   44,    40,          0.35582,          0.35473,        0.0010856,          0.35473,          0.48927,           69.865,           93.347
